"","CVE_CARRERA","CARRERA","TOTAL","HOMBRE","PCT_HOMBRE","MUJER","PCT_MUJER","MATRICULA","MATRICULA_H","MATRICULA_M","EGRESADOS_H","EGRESADOS_M","NUEVO_INGRESO_H","NUEVO_INGRESO_M","LUGARES","SOLICITUDES","PCT_TOTAL","RANK_EGRESADOS","X30_O_MAS","PCT_30MAS","MENOR_DE_30","PCT_30MENOS","ACTIVA","NO_ACTIVA","OCUPADO","TASA_OCUPACION","DESOCUPADO","TASA_DESOCUPACION","DISPONIBLE","NO_DISPONIBLE","FORMAL","INFORMAL","TASA_INFORMALIDAD","DESANIMADO","CARRERA_PROFESIONAL","POSGRADO","POR_POSGRADO","INGRESO_CERO","CUENTAPROPIA","POR_CUENTAPROPIA","EMPLEADOR","POR_EMPLEADOR","SIN_PAGO","POR_SIN_PAGO","SUBORDINADO","POR_SUBORDINADO","AGRICULTURA_Y_GANADERIA","POR_AGRICULTURA","COMERCIO","POR_COMERCIO","CONSTRUCCION","POR_CONSTRUCCION","GOBIERNO_Y_ORGANISMOS_INTERNACIONALES","POR_GOBIERNO","INDUSTRIA_EXTRACTIVA","POR_EXTRACTIVA","INDUSTRIA_MANUFACTURERA","POR_MANUFACTURA","RESTAURANTES_Y_ALOJAMIENTOS","POR_RESTAURANTES","SERVICIOS_DIVERSOS","POR_SERVDIVERSOS","SERVICIOS_PROFESIONALES_FINANCIEROS_Y_CORPORATIVOS","POR_SERVPROFESIONALES","SERVICIOS_SOCIALES","POR_SERVSOCIALES","TRANSPORTES_Y_COMUNICACIONES","POR_TRANSPORTES","INGRESO","RANK_INGRESO","INGRESO_Q25","INGRESO_Q50","INGRESO_Q75","INGRESO_Q100","INGRESO_H","INGRESO_M","INGRESO_30MENOS","INGRESO_30MAS","INGRESO_FORMAL","INGRESO_INFORMAL","INCREMENTO_POSGRADO","PROB_EMPL_CAL","COSTO_TOTAL_PRIVADA","TIEMPO_INVERSION_PRIV","CI_PRI","RSI_PRI","COSTO_TOTAL_PUBLICA","TIEMPO_INVERSION_PUB","CI_PUB","RSI_PUB"
"33",423,"Administración pública",44574,17156,0.384888051330372,27418,0.615111948669628,14871,7612,7259,931,841,1580,1245,3934,7293,0.00265705404512545,59,38889,0.872459281195316,5685,0.127540718804684,33641,10933,32444,0.9644,1196,0.0356,1654,9280,25246,7198,0.2219,403,28514,16060,0.360299726297842,16299,3618,0.111515226235976,2658,0.0819257798052028,118,0.00363703612378252,26050,0.802921957835039,202,0.00622611268647516,1834,0.0565281716187893,317,0.00977068179016151,8982,0.27684625816792,346,0.0106645296510911,3895,0.120053014424855,460,0.0141782764147454,2930,0.0903094562939218,5728,0.176550363703612,6168,0.190112193317717,1430,0.044075946245839,NA,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8026,NA,NA,NA,NA,NA,NA,NA,NA
"34",424,"Administración en el ámbito de la ingeniería y la construcción",89496,34270,0.382922141771699,55226,0.617077858228301,23164,15353,7811,2335,1274,2671,1475,5971,6192,0.00533485235389571,45,43763,0.488993921516045,45732,0.510994904800215,75081,14414,69351,0.9237,5730,0.0763,2224,12190,53872,15479,0.2232,1762,86677,2819,0.0314986144632162,32603,6059,0.0873671612521809,4504,0.0649449899785151,1392,0.0200718086256867,57396,0.827616040143617,NA,NA,16489,0.237761531917348,2476,0.0357024412048853,2303,0.0332078845294228,630,0.00908422373145304,22143,0.319288835056452,2106,0.0303672621880002,3606,0.0519963663105074,9380,0.135253997779412,5298,0.0763939957606956,4516,0.0651180228114951,14723,21,8081,11556,18638,57012,17935,11998,12096,18123,15643,10788,130.144887729177,0.7433,NA,NA,NA,NA,NA,NA,NA,NA
"35",511,"Biología",99542,41896,0.420887665508027,57647,0.579122380502702,29389,12438,16951,1704,2792,2641,3400,8007,10086,0.00593369394175702,42,84729,0.851188443069257,14814,0.148821602941472,68972,30571,65648,0.9518,3324,0.0482,4331,26240,48763,16884,0.2572,1378,84722,14821,0.148891925016576,31176,6861,0.104511942481111,1814,0.0276322203265903,1998,0.0304350475262003,54975,0.837420789666098,2644,0.0402754082378747,6973,0.106218011211309,1231,0.018751523275652,7237,0.110239458932488,552,0.00840848159883013,4117,0.0627132585912747,1714,0.0261089446746283,2686,0.0409151840116988,8628,0.13142822325128,27069,0.412335486229588,2338,0.0356141847428711,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7831,NA,NA,NA,NA,NA,NA,NA,NA
"36",512,"Bioquímica y biofísica",132015,47186,0.357429080028785,84829,0.642570919971215,41364,16331,25033,2329,4109,3357,4940,10699,19808,0.00786940794560139,34,82790,0.627125705412264,49225,0.372874294587736,91442,40573,87166,0.9532,4276,0.0468,4386,36187,69907,17259,0.198,2127,122539,9476,0.0717797220012877,40516,5293,0.0607232177683959,5475,0.062811187848473,680,0.00780120689259574,75718,0.868664387490535,1348,0.0154647454282633,13063,0.14986347887938,NA,NA,2587,0.0296790032810958,643,0.00737672945873391,16201,0.185863754216093,1886,0.0216368767638758,1889,0.0216712938531079,4457,0.0511323222357341,39005,0.447479521831907,5575,0.0639584241562077,16823,16,9050,14025,20500,76500,18490,15566,13466,18390,18274,9530,129.308989782964,0.8208,NA,NA,NA,NA,NA,NA,NA,NA
"37",513,"Ecología y ciencias ambientales",25112,10864,0.43262185409366,14249,0.567417967505575,5746,2381,3365,394,681,603,766,2098,1934,0.00149692513979428,65,21938,0.87360624402676,3174,0.12639375597324,17138,7974,16653,0.9717,485,0.0283,709,7265,13610,3043,0.1827,NA,16206,8906,0.354651162790698,6426,750,0.0450369302828319,710,0.0426349606677476,NA,NA,15140,0.909145499309434,322,0.0193358554014292,1342,0.0805860805860806,343,0.0205968894493485,1252,0.0751816489521408,566,0.0339878700534438,1295,0.0777637662883564,847,0.0508617065994115,NA,NA,2167,0.130126703897196,7355,0.441662162973638,746,0.0447967333213235,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",522,"Química",58769,23527,0.40033010600827,35242,0.59966989399173,10692,5800,4892,910,772,987,831,2444,2674,0.00350321732799339,55,42999,0.73166124997873,15770,0.26833875002127,43294,15474,41380,0.9558,1914,0.0442,NA,14241,33260,8120,0.1962,NA,44532,14236,0.242236553284895,20606,3681,0.08895601739971,776,0.018753020782987,NA,NA,36795,0.889197680038666,588,0.0142097631706138,4730,0.114306428226196,494,0.0119381343644273,1313,0.0317303044949251,588,0.0142097631706138,9722,0.23494441759304,NA,NA,1166,0.0281778637022716,4243,0.102537457709038,16365,0.395480908651522,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",610,"Planes multidisciplinarios o generales del campo de innovación en tecnologías de la información y la comunicación",59532,41996,0.705435732043271,17536,0.294564267956729,31060,23186,7874,3192,1584,4809,1554,7886,14034,0.00354869972213417,54,46998,0.789457770610764,12534,0.210542229389236,50996,8536,48786,0.9567,2210,0.0433,1238,7299,43812,4974,0.102,878,54209,5324,0.0894308943089431,27892,2224,0.0455868486860985,152,0.00311564793178371,NA,NA,46362,0.950313614561554,NA,NA,5360,0.109867584962899,1601,0.0328167917025376,11010,0.225679498216702,178,0.00364858770958882,5298,0.108596728569672,295,0.0060468167097118,1316,0.0269749518304432,12130,0.248636904029845,8689,0.178104374205715,2122,0.0434960849424015,19892,2,10730,16500,26000,68000,19375,20117,14488,22248,21426,8308,109.177568197952,0.8646,NA,NA,NA,NA,NA,NA,NA,NA
"40",611,"Ciencias computacionales",107009,46332,0.43297292751077,60677,0.56702707248923,7665,6084,1581,702,207,1521,427,2234,3427,0.00637880146082535,40,84262,0.78742909474904,22748,0.212580250259324,86026,20984,82661,0.9609,3365,0.0391,3812,17171,58315,24346,0.2945,4376,98226,8783,0.0820772084591016,42614,13780,0.166704975744305,2598,0.0314295738014299,806,0.00975066839259143,65478,0.792126879665138,268,0.00324215772855397,10882,0.131646120903449,400,0.00483904138590145,9652,0.116766068641802,156,0.00188722614050157,8198,0.0991761532040503,1080,0.0130654117419339,6132,0.0741825044458693,26011,0.314670763721707,10351,0.125222293463665,8897,0.107632378025913,NA,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7001,NA,NA,NA,NA,NA,NA,NA,NA
"41",613,"Desarrollo de software",544329,394928,0.725531801539143,149401,0.274468198460857,167574,130973,36601,13679,4106,32453,9765,55463,79672,0.0324474261078003,8,422516,0.776214385050218,121812,0.223783777825543,487262,57066,468467,0.9614,18796,0.0386,11738,45328,383768,84698,0.1808,7089,522253,22076,0.0405563547045996,253775,55147,0.11771800361605,21436,0.0457577588175901,4888,0.0104340327066794,386996,0.826090204859681,3156,0.00673686727133395,68712,0.146674152074746,17934,0.0382823123080174,31500,0.0672405953887894,6945,0.0148249503166712,67468,0.144018682212408,11288,0.0240956139920208,41871,0.0893787609372699,129449,0.276324693094711,43059,0.0919146919633613,41640,0.0888856632377521,18581,8,10150,14800,22250,147500,19026,17071,15395,19608,19786,12203,141.291873872889,0.7968,NA,NA,NA,NA,NA,NA,NA,NA
"42",621,"Desarrollo de software",73632,64275,0.872922099087353,9357,0.127077900912647,167574,130973,36601,13679,4106,32453,9765,55463,79672,0.00438920005946689,48,50051,0.679745219469796,23581,0.320254780530204,61804,11828,59294,0.9594,2510,0.0406,159,11669,53629,5665,0.0955,1598,68804,4828,0.0655693176879618,29734,4591,0.0774277329915337,575,0.00969743987587277,NA,NA,54128,0.912874827132593,108,0.00182143218538132,7167,0.120872263635444,205,0.00345734812965899,3428,0.0578136067730293,3417,0.0576280905319257,3421,0.0576955509832361,557,0.00939386784497588,4215,0.0710864505683543,21373,0.360458056464398,3795,0.0640031031807603,11608,0.195770229702837,NA,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8673,NA,NA,NA,NA,NA,NA,NA,NA
"43",622,"Informática",286222,162720,0.56850975815975,123503,0.431493735631782,53735,37858,15877,5082,2349,9025,4156,18481,19904,0.0170616799682303,18,254928,0.890665287783609,31295,0.109338206007924,247251,38972,237664,0.9612,9587,0.0388,5598,33373,195853,41811,0.1759,3125,267936,18286,0.063887471962323,120634,21776,0.0916251514743503,12744,0.053621920021543,1707,0.00718240877878013,201436,0.847566312104484,2111,0.00888228759929985,40106,0.168750841524169,6523,0.027446310758045,24576,0.103406489834388,3052,0.0128416588124411,23371,0.098336306718729,4712,0.0198263094116063,13794,0.0580399219065572,65452,0.275397199407567,35240,0.14827655850276,17008,0.0715632152955433,NA,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8095,NA,NA,NA,NA,NA,NA,NA,NA
"44",711,"Mecánica y profesiones afines al trabajo metálico",214279,200017,0.933441914513321,14262,0.0665580854866786,47645,40161,7484,8062,1554,7674,1475,12553,14527,0.0127731611193843,24,167641,0.782349180274315,46638,0.217650819725685,176329,37950,171894,0.9748,4436,0.0252,4790,33160,133697,38197,0.2222,2833,208946,5333,0.024888113160879,92382,26492,0.154118235656858,16043,0.0933307736162984,670,0.0038977509395325,128689,0.748653239787311,2851,0.0165858028785182,24526,0.142680954541752,15396,0.0895668260672275,2048,0.0119143192897949,4024,0.0234097757920579,60326,0.350948840564534,6962,0.0405017045388437,21381,0.124384795280813,10532,0.0612703177539647,10456,0.0608281848115699,12590,0.0732428124309167,18640,7,10885,15360,23500,95775,18749,17916,15162,19903,20231,11875,154.290196927072,0.7878,NA,NA,NA,NA,NA,NA,NA,NA
"45",712,"Electricidad y generación de energía",115927,103599,0.893657215316535,12328,0.106342784683465,29043,23183,5860,3283,981,4728,1126,8050,11675,0.00691040302170005,39,92221,0.795509242885609,23706,0.204490757114391,91064,24863,86975,0.9551,4089,0.0449,2036,22827,65219,21756,0.2501,2768,106320,9608,0.0828797432867235,39854,11672,0.134199482609945,11113,0.12777234837597,1299,0.0149353262431733,62891,0.723092842770911,927,0.0106582351250359,14162,0.16282839896522,19934,0.229192296636965,2841,0.032664558781259,5786,0.0665248634665134,12472,0.143397528025295,1501,0.017257832710549,5196,0.0597413049726933,6842,0.0786662834147744,14093,0.162035067548146,2787,0.0320436907157229,16990,12,10275,14510,22928,60500,16720,19695,13653,18022,18654,10430,124.807830891184,0.7532,NA,NA,NA,NA,NA,NA,NA,NA
"46",713,"Electrónica, automatización y aplicaciones de la mecánica-eléctrica",427440,388381,0.908621093018903,39059,0.0913789069810968,160828,137904,22924,22083,3764,30774,5382,47306,54982,0.025479678311312,10,302205,0.707011510387423,125235,0.292988489612577,362845,64595,348751,0.9612,14094,0.0388,7229,57366,290996,57755,0.1656,8205,413943,13497,0.0315763615946098,177636,32572,0.0933961479680345,17036,0.0488486054520274,2134,0.00611897887031148,297010,0.851639135084917,4522,0.0129662710644557,39092,0.112091434863269,20136,0.0577374688531359,6827,0.0195755711094735,15748,0.0451554260776313,141696,0.406295609188217,6195,0.0177633899257637,35213,0.100968886110721,27643,0.0792628551602719,20156,0.0577948163589495,26832,0.0769374137995303,19461,6,10778,15512,23757,122250,19731,16392,16129,21118,20608,11909,135.738246374568,0.8127,NA,NA,NA,NA,NA,NA,NA,NA
"47",714,"Ingeniería de procesos químicos",187664,109375,0.582823556995481,78289,0.417176443004519,66556,31621,34935,4940,5828,5611,5981,16322,17376,0.0111866422202275,27,139273,0.742140208031375,48390,0.257854463296104,138301,49363,133692,0.9667,4609,0.0333,5770,43593,104718,28974,0.2167,3418,179998,7665,0.0408442748742433,68034,12306,0.092047392514137,7688,0.0575053107141789,2332,0.0174430781198576,111365,0.832996738772701,2198,0.016440774317087,27970,0.209212219130539,5519,0.0412814528917213,4057,0.0303458696107471,4947,0.0370029620321336,43681,0.326728600065823,1744,0.0130449091942674,8908,0.0666307632468659,9554,0.071462765161715,21252,0.158962391167759,3361,0.0251398737396404,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8028,NA,NA,NA,NA,NA,NA,NA,NA
"48",715,"Vehículos, barcos y aeronaves motorizadas",68719,64590,0.939914725185174,4128,0.0600707227986438,40507,35583,4924,5404,644,9582,1307,14918,20747,0.00409633636036649,50,46875,0.682125758523843,21844,0.317874241476157,58927,9792,57577,0.9771,1350,0.0229,717,9075,38704,18873,0.3278,2126,65292,3427,0.0498697594551725,27960,10340,0.179585598416034,4413,0.0766451881827813,534,0.00927453670736579,42290,0.734494676693819,NA,NA,8958,0.155582958473001,1585,0.0275283533355333,2194,0.0381054935130347,639,0.0110981815655557,13235,0.22986609236327,1484,0.0257741806624173,15065,0.26164961703458,3327,0.0577834899352172,1822,0.0316445803011619,8702,0.151136738628272,16304,17,8600,13238,19800,83025,16581,12902,14321,17826,16379,16888,NA,0.6748,NA,NA,NA,NA,NA,NA,NA,NA
"49",716,"Tecnología para la protección del medio ambiente",38013,20818,0.547654749690895,17195,0.452345250309105,17413,7344,10069,1276,2123,1731,1900,5581,6699,0.00226595314347722,60,23425,0.616236550653724,14588,0.383763449346276,33188,4824,30030,0.9048,3158,0.0952,904,3921,21930,8100,0.2697,661,35868,2144,0.0564017572935575,11184,2120,0.0705960705960706,763,0.0254079254079254,101,0.00336330336330336,27046,0.900632700632701,834,0.0277722277722278,5936,0.197668997668998,2089,0.0695637695637696,3618,0.12047952047952,926,0.0308358308358308,5808,0.193406593406593,1221,0.0406593406593407,936,0.0311688311688312,3858,0.128471528471528,2268,0.0755244755244755,2283,0.076023976023976,NA,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6864,NA,NA,NA,NA,NA,NA,NA,NA
"50",717,"Ingeniería industrial",627918,453478,0.722193025203928,174441,0.277808567360706,241058,156610,84448,25643,15663,35667,18998,72373,85785,0.0374301624693113,5,447284,0.712328679859472,180634,0.287671320140528,541056,86863,521416,0.9637,19640,0.0363,11405,75458,435847,85569,0.1641,8531,611843,16076,0.0256020690599728,260716,51018,0.0978450987311475,31340,0.0601055587093607,4468,0.00856897371772251,434590,0.833480368841769,9999,0.0191766267241512,75103,0.144036623348727,23115,0.0443312057934547,12468,0.0239118093806097,10192,0.0195467726345183,229344,0.439848412783651,12081,0.0231695997054176,26318,0.0504740936219832,49798,0.0955053162925572,31116,0.0596759593107998,37130,0.0712099360203753,17908,10,10000,14250,21125,154607,18223,16960,15202,19186,18971,11422,129.728514417402,0.8189,NA,NA,NA,NA,NA,NA,NA,NA
"51",721,"Industria de la alimentación",53842,21146,0.392741725790275,32696,0.607258274209725,22921,8359,14562,1318,2615,2210,3466,7626,9314,0.00320951908955096,56,38949,0.723394376137588,14893,0.276605623862412,43989,9854,42680,0.9702,1309,0.0298,NA,8938,28190,14490,0.3395,1058,47429,6413,0.119107759741466,20534,7418,0.173805060918463,515,0.012066541705717,NA,NA,34189,0.801054358013121,1692,0.0396438612933458,8230,0.192830365510778,NA,NA,1906,0.0446579194001874,197,0.00461574507966261,11658,0.273149015932521,3398,0.0796157450796626,1734,0.0406279287722587,6208,0.145454545454545,6215,0.145618556701031,794,0.0186035613870665,NA,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6869,NA,NA,NA,NA,NA,NA,NA,NA
"52",724,"Industria de la minería, extracción y metalurgia",48083,35175,0.731547532391906,12908,0.268452467608094,17884,11867,6017,1812,933,2734,1341,5428,6511,0.00286622537021059,57,32032,0.666181394671713,16050,0.333797807957074,37966,10117,34628,0.9121,3338,0.0879,2093,8024,26754,7875,0.2274,1344,46570,1513,0.0314664226441778,15848,2618,0.0756035578144854,3712,0.107196488390898,543,0.0156809518308883,27756,0.801547880328058,1785,0.0515478803280582,5080,0.146702090793577,3454,0.0997458703939009,1218,0.0351738477532633,6532,0.188633475799931,5127,0.148059373917061,434,0.0125332101189789,2284,0.065958184128451,4493,0.129750490932194,1580,0.0456278156405221,1922,0.0555042162411921,NA,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7388,NA,NA,NA,NA,NA,NA,NA,NA
"53",731,"Arquitectura y urbanismo",364208,241562,0.663252866493872,122646,0.336747133506128,144748,79352,65396,9170,8093,19658,15807,44272,66782,0.0217104217630693,14,288397,0.791846966568554,75811,0.208153033431446,288310,75898,276193,0.958,12117,0.042,7956,67942,199381,76812,0.2781,12838,349202,15006,0.0412017308790581,153431,58127,0.210457904436391,38529,0.139500276980228,2192,0.00793647920113833,177344,0.642101718725674,1693,0.00612977157277701,20569,0.0744732849854993,96818,0.350544727780936,24886,0.0901036593975952,1869,0.00676700712907279,16455,0.0595779038570854,6306,0.0228318603295522,9448,0.0342079632720598,73776,0.267117559098167,15072,0.0545705358209658,7230,0.026177347000105,19738,4,11750,16012,23825,136438,20681,17525,16379,20726,21371,14668,134.038010934652,0.7206,NA,NA,NA,NA,NA,NA,NA,NA
"54",732,"Construcción e ingeniería civil",337546,287173,0.850767006570956,50372,0.149230030869867,84168,63351,20817,8498,2798,14318,4898,24281,30035,0.0201211011961214,15,267464,0.792377927749107,70082,0.207622072250893,263260,74286,251926,0.9569,11334,0.0431,6420,67866,185036,66890,0.2655,11820,322326,15220,0.0450901506757597,130930,37200,0.147662408802585,34767,0.138004810936545,2600,0.0103204909378151,177359,0.704012289323055,5742,0.0227924072942054,23346,0.0926700697823964,106530,0.422862269079015,25568,0.101490120114637,10594,0.042052031152005,12795,0.0507887236728246,4908,0.0194819113549217,5280,0.0209585354429475,29332,0.11643101545692,13679,0.0542976905916817,12402,0.0492287417733779,19504,5,10982,16062,22662,120675,19994,16264,15795,20928,21501,13742,165.834912613182,0.7332,NA,NA,NA,NA,NA,NA,NA,NA
"55",811,"Producción y explotación agrícola y ganadera",226105,187224,0.828040069879039,38880,0.171955507397006,62876,40818,22058,5620,3333,12845,6831,23273,27259,0.0134781084235898,21,185738,0.821467902080892,40367,0.178532097919108,177160,48944,174562,0.9853,2598,0.0147,5570,43375,106989,67573,0.3871,4407,216523,9582,0.042378540943367,76256,30739,0.176092162097135,23936,0.1371203354682,6697,0.0383645925230004,113190,0.648422909911665,45898,0.262932367869296,32015,0.183401885862903,4759,0.0272625199069672,16964,0.0971803714439569,1544,0.00884499490152496,16392,0.0939035987213712,3576,0.0204855581398013,7076,0.0405357408828955,19887,0.113925138346261,18703,0.107142447955454,6480,0.0371214811929286,14116,26,8235,11662,18250,87500,14101,14231,11342,14878,16136,10587,138.397869583993,0.6702,NA,NA,NA,NA,NA,NA,NA,NA
"56",821,"Veterinaria",106138,70862,0.66764024194916,35276,0.332359758050839,50965,20396,30569,2733,3860,4579,6550,12370,27973,0.00632688119176033,41,80924,0.762441349940643,25214,0.237558650059357,88343,17796,87386,0.9892,957,0.0108,1676,16120,56046,31340,0.3586,1554,102826,3312,0.0312046580866419,46128,25774,0.294944270249239,13951,0.159647998535234,2154,0.0246492573181059,45506,0.520747030416772,7368,0.0843155654223789,7872,0.0900830796695123,482,0.00551575767285377,7444,0.0851852699517085,294,0.00336438331082782,4893,0.0559929508159202,1612,0.0184468908063076,3115,0.0356464422218662,42631,0.487847023550683,9558,0.109376788043851,2001,0.0228984047787975,14685,22,8450,12450,17550,49775,15176,13196,11641,15568,16192,10932,NA,0.6811,NA,NA,NA,NA,NA,NA,NA,NA
"57",911,"Medicina general",325461,167860,0.515760720946596,157602,0.484242351618166,169465,64827,104638,8698,12199,11752,19832,37324,185265,0.0194007149140883,16,258790,0.79514903475378,66671,0.20485096524622,245371,80090,241236,0.9831,4135,0.0169,8032,72058,195398,45838,0.19,5400,324504,NA,NA,127786,42806,0.177444494188264,12468,0.0516838282843357,4639,0.0192301314894958,181323,0.751641546037905,400,0.00165812731101494,7620,0.0315873252748346,394,0.00163325540134972,11176,0.0463280770697574,1212,0.00502412575237527,5624,0.0233132699928701,1971,0.00817042232502612,1574,0.00652473096884379,11174,0.0463197864332023,198187,0.821548193470295,1461,0.00605631000348207,19870,3,11992,18450,25770,93750,20294,19530,14016,21455,20914,14383,NA,0.8299,NA,NA,NA,NA,NA,NA,NA,NA
"58",913,"Medicina de especialidad",154371,94634,0.613029649351238,59738,0.386976828549404,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00920204805492127,31,146467,0.948798673325948,7904,0.0512013266740515,120514,33857,120016,0.9959,498,0.0041,1030,32827,112853,7162,0.0597,1349,13640,140732,0.911647913144308,66663,12269,0.102228036261832,14018,0.116801093187575,395,0.00329122783628849,93333,0.777671310491934,NA,NA,342,0.00284962005065991,NA,NA,1424,0.0118650846553793,NA,NA,NA,NA,164,0.0013664844687375,1038,0.00864884682042394,5052,0.0420943874150113,111263,0.927068057592321,NA,NA,29502,1,19250,27000,35025,115000,31736,27116,17819,30423,29857,20275,182.401412595645,0.9416,NA,NA,NA,NA,NA,NA,NA,NA
"59",921,"Enfermería general y obstetricia",575015,89216,0.155154213368347,485798,0.844844047546586,181389,41040,140349,7112,26708,11882,39027,59928,97125,0.0342766171256295,7,403357,0.701472135509508,171658,0.298527864490492,443354,131661,431670,0.9736,11684,0.0264,11194,120467,330630,101040,0.2341,4549,573606,1409,0.00245037085989061,182882,26223,0.0607477934533324,3920,0.00908101095744434,7674,0.0177774688998541,393852,0.912391410104941,1340,0.0031042231334121,28071,0.0650288414761276,2814,0.0065188685801654,13864,0.0321171265086756,NA,NA,19394,0.0449278383950703,8086,0.0187319016841569,24190,0.0560381773113721,4778,0.0110686403965993,323351,0.74906989135219,3750,0.00868719160469803,14075,28,9150,12910,17850,53400,15356,13748,11098,15554,15257,9211,136.201252490749,0.7961,NA,NA,NA,NA,NA,NA,NA,NA
"60",931,"Estomatología y odontología general",206594,70054,0.339090196230287,136540,0.660909803769713,90136,25668,64468,3942,9252,5979,15145,25423,53114,0.0123150586305615,26,156205,0.756096498446228,50389,0.243903501553772,154782,51812,151036,0.9758,3746,0.0242,6407,45405,101287,49749,0.3294,3375,201112,5483,0.0265399769596406,84801,61788,0.409094520511666,23326,0.15444000105935,2264,0.0149898037553961,63657,0.421469053735533,981,0.00649514023146799,9016,0.0596943774994041,354,0.00234381207129426,4964,0.0328663365025557,NA,NA,4619,0.030582112873752,1486,0.00983871394899229,2366,0.0156651394369554,6378,0.0422283429116237,118981,0.787765830662888,1518,0.0100505839667364,NA,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7247,NA,NA,NA,NA,NA,NA,NA,NA
"61",941,"Terapia y rehabilitación",74408,30352,0.407913127620686,44056,0.592086872379314,54722,20083,34639,3077,7119,6101,8719,18865,25210,0.00443545738299669,46,30769,0.413517363724331,43638,0.586469196860553,60048,14360,58262,0.9703,1786,0.0297,1976,12384,29184,29077,0.4991,1450,71458,2950,0.0396462745941297,30060,20042,0.343997803027702,3017,0.0517833236071539,1079,0.018519789914524,34124,0.58569908345062,NA,NA,2612,0.0448319659469294,NA,NA,2410,0.0413648690398545,NA,NA,1821,0.0312553637018983,2650,0.0454841920977653,3704,0.0635748858604236,1626,0.0279084137173458,41629,0.714513748240706,1374,0.0235831245065394,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5657,NA,NA,NA,NA,NA,NA,NA,NA
"62",942,"Nutrición",123021,19852,0.16137082286764,103170,0.838637305825835,79548,19740,59808,2433,8986,5520,12505,22774,57245,0.00733327602829851,36,67996,0.552718641532746,55025,0.447281358467254,96569,26452,92128,0.954,4442,0.046,3516,22936,60048,32079,0.3482,2040,114662,8360,0.0679558774518172,41988,19619,0.212953716568253,3414,0.0370571378951025,2775,0.0301211358110455,66320,0.719868009725599,1224,0.013285863146926,11116,0.120658214657867,890,0.00966047238624522,9436,0.10242271622091,NA,NA,4704,0.0510593956234804,6011,0.0652461792288989,7052,0.0765456755817992,3203,0.0347668461271275,42678,0.463246787078847,4436,0.0481503994442515,12854,33,8300,11250,15670,90500,12786,12929,10859,14701,14162,9582,173.463687150838,0.6865,NA,NA,NA,NA,NA,NA,NA,NA
"63",1011,"Deportes",37668,26958,0.715673781459063,10710,0.284326218540937,21202,14772,6430,2281,1106,3875,1520,7467,9282,0.00224538770969142,61,23700,0.62918126791972,13968,0.37081873208028,29318,8350,29036,0.9904,282,0.0096,706,7644,21603,7433,0.256,482,35762,1907,0.0506265264946374,11905,3914,0.134798181567709,464,0.015980162556826,NA,NA,24602,0.847293015566883,468,0.0161179225788676,2086,0.0718418514946962,938,0.032304725168756,1570,0.0540708086513294,NA,NA,2420,0.0833448133351701,1068,0.0367819258851081,6625,0.228165036506406,1060,0.0365064058410249,11213,0.386175781788125,1550,0.0533820085411214,12918,32,8515,12020,15500,37000,12864,12977,11092,13515,13375,9242,175.62984496124,0.7824,NA,NA,NA,NA,NA,NA,NA,NA
"64",1014,"Servicios de apoyo y asistencia administrativa",75,NA,NA,75,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.47074647517406e-06,67,75,1,NA,NA,75,NA,75,NA,NA,NA,NA,NA,75,NA,NA,NA,75,NA,NA,75,75,1,NA,NA,NA,NA,NA,NA,NA,NA,75,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
